New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Mon Feb 13 18:36:31 2023
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_BGS	Total_FLI	Unique_BGS	Unique_FLI	Corrected_BGS	Corrected_FLI	PSMs_Used_BGS	TotInt_126C_BGS	TotInt_127N_BGS	TotInt_127C_BGS	TotInt_128N_BGS	TotInt_128C_BGS	TotInt_129N_BGS	TotInt_129C_BGS	TotInt_130N_BGS	TotInt_130C_BGS	TotInt_131N_BGS	TotInt_131C_BGS	PSMs_Used_FLI	TotInt_126C_FLI	TotInt_127N_FLI	TotInt_127C_FLI	TotInt_128N_FLI	TotInt_128C_FLI	TotInt_129N_FLI	TotInt_129C_FLI	TotInt_130N_FLI	TotInt_130C_FLI	TotInt_131N_FLI	TotInt_131C_FLI
5390	1	sp|Q9CPQ8|ATP5L_MOUSE	 	 	 	 	55.3	103	11424	ATP synthase subunit g, mitochondrial OS=Mus musculus OX=10090 GN=Atp5mg PE=1 SV=1	44	44	1.000	19	25	19	25	19.000	25.000	19	9682306.060548998	8645413.814453	10947216.216797	11691047.620118	10617689.001953	11099826.006835997	11383728.293945	10298961.308594	9979706.500977	10394970.51172	439306.619873	25	15665802.896484	13813069.696289001	17815586.315431	19011733.485352	15647971.531250998	13971287.603028	15586817.456055	13867439.090331	13217685.631835999	13648818.100584999	309884.859376
5391	1	sp|Q9CPR1|RWDD4_MOUSE	 	 	 	 	19.7	188	21137	RWD domain-containing protein 4 OS=Mus musculus OX=10090 GN=Rwdd4 PE=2 SV=1	6	6	1.000	3	3	3	3	3.000	3.000	3	189079.517579	181784.472656	194254.845704	230378.048828	196901.384766	207287.791016	179783.28711	213609.775391	180902.505859	172251.47070300003	5308.78418	3	372929.882813	364014.398438	415663.4375	424696.0	419732.242187	399632.062501	433799.007813	426307.328125	384881.320313	391566.742188	7688.064453
5392	1	sp|Q9CPR4|RL17_MOUSE	 	 	sp|Q71LX4|TLN2_MOUSE, sp|Q9CPR4|RL17_MOUSE	 	35.9	184	21423	60S ribosomal protein L17 OS=Mus musculus OX=10090 GN=Rpl17 PE=1 SV=3	22	18	0.818	10	12	8	10	8.123	10.152	8	540521.207031	517752.488282	539316.9101580001	685122.205079	564824.732422	497257.53711100004	485822.50976600003	594944.685547	515536.40625	534701.3964839999	17370.207763000002	10	1903514.3828119999	1799823.5898429998	1939795.810548	2249492.2812510002	1922818.357423	1577835.7265630001	1640359.4375	1929331.7226570002	1646344.2578130001	1801455.9531260002	36210.020996
5393	1	sp|Q9CPR5|RM15_MOUSE	 	 	 	 	26.1	295	33541	39S ribosomal protein L15, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl15 PE=1 SV=1	16	16	1.000	10	6	10	6	10.000	6.000	10	541006.394532	518710.32421800005	610767.050783	626742.732423	601809.123048	576087.7919910001	604077.579101	604662.038085	606817.3852550001	617632.893556	5995.154785	6	694651.054688	674437.173829	812952.564454	885498.35547	815075.189453	767545.646484	878187.248047	838201.185547	764277.535157	836611.2617190001	4836.632812
5394	1	sp|Q9CPR7|SIKE1_MOUSE	 	 	 	 	14.5	207	23522	Suppressor of IKBKE 1 OS=Mus musculus OX=10090 GN=Sike1 PE=1 SV=1	4	4	1.000	2	2	2	2	2.000	2.000	2	35162.677735	41127.146484	40637.935547	47953.873047	46430.587891	47487.449219	39010.150391	43589.679687	41410.21289	52393.785156000005	150.0	2	165516.511719	185090.093751	240970.4375	220919.90625	203685.558594	191603.460938	221493.6875	200670.164062	228541.84375	205690.6875	150.0
5395	1	sp|Q9CPR8|NSE3_MOUSE	 	 	 	 	7.5	279	31460	Non-structural maintenance of chromosomes element 3 homolog OS=Mus musculus OX=10090 GN=Nsmce3 PE=1 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	2	31367.105469	28072.791016	30733.566894	39576.618164	33268.129394	27357.612793	24326.681641000003	27354.259277	30322.105956999996	25500.224609	150.0	1	36150.964844	16961.986328	31854.755858999997	45115.976562	25908.744141	20111.298828	13286.842773	18591.453125	12725.285156	19236.251953	150.0
5396	1	sp|Q9CPS6|HINT3_MOUSE	 	 	 	 	72.1	165	18787	Adenosine 5'-monophosphoramidase HINT3 OS=Mus musculus OX=10090 GN=Hint3 PE=1 SV=1	24	24	1.000	10	14	10	14	10.000	14.000	10	2002433.345703	1976501.5625	2098857.498048	2243151.902344	2232075.1835939996	2142716.552734	2272470.490234	2453325.714843	2435424.945313	2375208.900391	96290.192993	14	5212641.259766	4330506.029297	4935473.348633001	5437292.196289	5114366.438476	4853870.856933	4909340.480468	5275058.500976	5185580.364746	4932211.629152	173912.274415
5397	1	sp|Q9CPS8|SMAKA_MOUSE	 	 	 	 	43.4	106	11926	Small membrane A-kinase anchor protein OS=Mus musculus OX=10090 PE=1 SV=1	6	6	1.000	1	5	1	5	1.000	5.000	1	14423.847656	15802.948241999999	18110.742188	22065.658203	19561.429688	16657.923828	23633.095703	17728.304688	19755.707031	13605.454102000002	150.0	5	1265669.797851	1636613.090332	1569523.006836	1730452.5532220001	1846361.368164	1663904.624023	2290281.680664	2011427.876953	1992580.547852	1737817.702148	730.899536
5398	1	sp|Q9CPT3|NANP_MOUSE	 	 	 	 	11.7	248	27808	N-acylneuraminate-9-phosphatase OS=Mus musculus OX=10090 GN=Nanp PE=1 SV=1	3	3	1.000	1	2	1	2	1.000	2.000	1	38185.242188	40495.476562	46049.511719	50207.3125	50191.707031	47541.015625	43659.574219	48623.980469	42694.480469	47687.03125	2217.459229	2	282830.71875	233260.67187600004	303078.578125	300431.671875	316741.484375	313897.65625	251919.398438	319205.71875	265954.578125	301526.53125	150.0
5399	1	sp|Q9CPT4|MYDGF_MOUSE	 	 	 	 	28.3	166	17982	Myeloid-derived growth factor OS=Mus musculus OX=10090 GN=Mydgf PE=1 SV=1	18	18	1.000	9	9	9	9	9.000	9.000	9	1292671.945314	1380493.494142	1481006.488282	1414326.6484380001	1521434.730469	1382050.019533	1431317.082031	1363914.5859380001	1528160.3125	1504218.9316409999	42893.534179999995	9	3023925.176514	2949260.4501960003	3412469.777588	3693827.7353530005	3344504.288574	3165916.547852	3372530.8071290003	3163741.441407	3527154.194093	3251414.977539	98568.871582
5400	1	sp|Q9CPT5|NOP16_MOUSE	 	 	 	 	14.0	178	21139	Nucleolar protein 16 OS=Mus musculus OX=10090 GN=Nop16 PE=1 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	2	62495.464844	54091.858399000004	62182.199219	73069.517578	67720.44140699999	60310.30078199999	56506.20312400001	57901.507812	58046.177735	51415.40332	150.0	3	228687.820923	240857.677491	267325.347167	281795.297363	277552.28418	228810.273438	240992.283203	225995.567261	243207.072021	245147.621827	150.0
5401	1	sp|Q9CPU0|LGUL_MOUSE	 	 	 	 	56.5	184	20809	Lactoylglutathione lyase OS=Mus musculus OX=10090 GN=Glo1 PE=1 SV=3	56	56	1.000	30	26	30	26	30.000	26.000	30	9996746.380859999	9009609.455077998	11330977.730468	11236526.48926	10942886.738282	9887402.744141	11586287.251953999	15576526.710937	10366914.421875998	9924266.111329997	329487.43798899994	26	13380141.140626	12910114.839845	15568991.125002	14597447.929689001	15852474.140625	13683522.234375	16060612.996094	22036676.992188	15592023.070314001	14457780.632813	228755.19995099996
5402	1	sp|Q9CPU2|NDUB2_MOUSE	 	 	 	 	8.6	105	11967	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb2 PE=1 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	3	433438.984375	323465.296876	492869.859375	505784.289062	421488.046875	465921.445312	479621.867188	438225.765625	408620.160157	442489.15625	8025.6298830000005	2	2011185.40625	2055158.28125	2821029.96875	2541398.25	2161806.78125	2622768.8125	2981573.0625	2693514.84375	2678426.53125	2783663.4375	21868.132812
5403	1	sp|Q9CPU4|MGST3_MOUSE	 	 	 	 	34.0	153	16958	Microsomal glutathione S-transferase 3 OS=Mus musculus OX=10090 GN=Mgst3 PE=1 SV=1	18	18	1.000	8	10	8	10	8.000	10.000	8	885237.5742179998	939330.947266	1304148.5624990002	1257290.1640630001	1260996.167969	1203996.222656	1371263.714843	1071699.8437510002	1400177.7304689998	1255434.972656	58971.718506	10	1425059.0532230001	1394343.886719	1912838.9746110002	1913891.7519540002	1888804.8574220003	1955448.090333	1914434.8105480003	1724974.6240240003	2241685.1367190005	1863152.542969	50882.41308500001
5404	1	sp|Q9CPV3|RM42_MOUSE	 	 	 	 	25.4	142	16493	39S ribosomal protein L42, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl42 PE=1 SV=1	2	2	1.000	2	0	2	0	2.000	0.000	2	43187.369629	35865.544922	43967.479492000006	46943.983886	45567.668946000005	48553.158692	44128.286133	41537.291016	56145.134766	47608.694336	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5405	1	sp|Q9CPV4|GLOD4_MOUSE	 	 	 	 	87.9	298	33316	Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1	143	143	1.000	68	75	68	75	68.000	75.000	68	13188990.131105	12395808.387208996	13944755.378909001	15089655.778808001	13938387.641114999	13033904.831300003	13823417.185060998	14164899.849610997	13782042.274902998	13041668.720214998	513315.8250690001	75	40345838.378051996	37630476.018556	42342110.319337	44897203.138675	43344569.090576	40097131.01782301	42436735.43994201	43667738.908691004	43098845.50488799	39143815.73730699	1206377.031737
5406	1	sp|Q9CPW0|CNTP2_MOUSE	 	 	sp|Q78HU7|GLPC_MOUSE, sp|Q9CPW0|CNTP2_MOUSE	 	28.3	1332	148195	Contactin-associated protein-like 2 OS=Mus musculus OX=10090 GN=Cntnap2 PE=1 SV=2	92	90	0.978	44	48	43	47	43.977	48.000	43	4097430.3417969993	3587251.431643	4396422.957765	5126026.43701	4556662.477051	4186425.076174	5126669.995116	5042901.5063459985	4331506.632323001	4377067.934816001	134389.789674	47	10459320.974243	9977168.076171001	11739509.542848999	13189097.656738	12306040.040041002	11196567.631838001	13524348.546144001	12622689.511232	11349070.972168	11168210.233764002	215820.85717699997
5407	1	sp|Q9CPW2|FDX2_MOUSE	 	 	 	 	40.2	174	18766	Ferredoxin-2, mitochondrial OS=Mus musculus OX=10090 GN=Fdx2 PE=1 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	4	154705.389648	148707.86425699998	161717.22168000002	180437.642578	164140.606446	175335.315429	169735.119141	176552.61230500002	160314.908203	180475.986328	4918.351074	4	286866.661622	277026.84179800004	300072.71533200005	325170.122559	329003.140625	294463.38916	295879.285157	338243.77832	301265.780762	321459.51269500004	150.0
5408	1	sp|Q9CPW3|RM54_MOUSE	 	 	 	 	49.6	135	15422	39S ribosomal protein L54, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl54 PE=1 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	2	287613.460938	279177.34375	337764.21875	343192.171875	281217.71875	299089.0	332531.171875	299000.898438	317105.0625	293279.6875	15225.147949000002	3	294227.842773	247990.291992	307289.61523500003	388471.06836000003	313090.53711	277307.728516	305014.198242	299024.24413999997	285644.089843	307355.05273500003	2084.043945
5409	1	sp|Q9CPW4|ARPC5_MOUSE	 	 	 	 	71.5	151	16288	Actin-related protein 2/3 complex subunit 5 OS=Mus musculus OX=10090 GN=Arpc5 PE=1 SV=3	23	23	1.000	13	10	13	10	13.000	10.000	13	1658992.99414	1581558.149416	1888618.2851590002	1996414.7646500003	1926780.045901	1740865.487305	1659101.861329	1725460.776369	1754328.8476570002	1785192.4257830004	36650.044433999996	10	2266599.84717	2327042.106934	2462912.569824	2678078.450441	2514159.664062	2333428.421387	2323951.967286	2300080.903808	2209518.003906	2216965.6049809996	150.0
5410	1	sp|Q9CPW7|ZMAT2_MOUSE	 	 	 	 	22.1	199	23612	Zinc finger matrin-type protein 2 OS=Mus musculus OX=10090 GN=Zmat2 PE=2 SV=1	13	13	1.000	7	6	7	6	7.000	6.000	7	575445.378907	563537.2851559999	686989.953124	712156.882813	663980.9648440001	606560.263672	663971.203126	577059.1210929999	640374.789063	631578.632813	21686.127198	6	945943.154298	856329.90332	1052454.4375	1162099.578126	1083644.876954	1015663.643555	1034658.330079	1000216.992188	990786.691407	1010603.019532	34713.302735
5411	1	sp|Q9CPX6|ATG3_MOUSE	 	 	 	 	26.1	314	35796	Ubiquitin-like-conjugating enzyme ATG3 OS=Mus musculus OX=10090 GN=Atg3 PE=1 SV=1	20	20	1.000	10	10	10	10	10.000	10.000	10	1100991.522461	979227.72461	1160747.355469	1259971.691407	1162535.0664060002	1230039.247071	1241203.512695	1190580.766603	1194165.530274	1179896.58008	44414.139403999994	10	2979124.9667970003	3120199.486328	3409693.775391	3618962.88086	3534687.027344	3391758.337892	3504355.2207040004	3283672.685547	3527583.859375	3497212.087891	71066.666504
5412	1	sp|Q9CPX7|RT16_MOUSE	 	 	 	 	30.4	135	15192	28S ribosomal protein S16, mitochondrial OS=Mus musculus OX=10090 GN=Mrps16 PE=1 SV=1	6	6	1.000	4	2	4	2	4.000	2.000	4	222799.855469	199141.484375	218257.10547	250078.023438	246379.679689	228583.097656	247395.546875	251164.664062	237633.25	256188.515624	2393.782959	2	542718.796875	542934.90625	665566.6875	711827.625	636427.15625	663486.40625	663633.0	728339.46875	670843.75	649281.71875	31018.939454
5413	1	sp|Q9CPY7|AMPL_MOUSE	 	 	 	 	70.9	519	56141	Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3	104	104	1.000	49	55	49	55	49.000	55.000	49	7310894.994138	6016496.568847999	6866196.164062001	7618418.003907002	7299704.973634	6624529.282228	7514455.783201999	7719850.454105001	6911947.521487001	6724311.343751001	222062.21216000005	55	21157251.473879002	17431286.537355002	19333784.812869	21519344.800782003	21042921.142578997	19334579.760011006	21346224.218014996	22142238.950684994	20577705.439946994	20057162.871220995	240887.386475
5414	1	sp|Q9CPZ8|COXM1_MOUSE	 	 	 	 	45.3	106	12552	COX assembly mitochondrial protein homolog OS=Mus musculus OX=10090 GN=Cmc1 PE=1 SV=1	7	7	1.000	1	6	1	6	1.000	6.000	1	22488.402344	28789.255858999997	27653.744141000003	23955.857422	26703.75	26870.341797000005	37128.585938	26722.90625	28987.191406	23165.380859	150.0	6	579249.119141	505807.335448	593558.539062	556152.6767589999	569358.4868170001	550450.204102	635679.655763	700762.883789	575326.6518560001	553594.70459	1761.594971
5415	1	sp|Q9CQ02|COMD4_MOUSE	 	 	 	 	18.6	199	21860	COMM domain-containing protein 4 OS=Mus musculus OX=10090 GN=Commd4 PE=1 SV=1	6	6	1.000	3	3	3	3	3.000	3.000	3	145555.914063	138173.378907	144545.5625	160906.195313	168576.875001	147848.585937	161717.527344	151422.34375	143703.968751	147275.640625	4856.083008	3	278365.902344	311640.105469	336519.0625	333177.789063	329987.914063	313419.460938	310424.507813	357991.828125	344423.335938	323131.867188	2124.37085
5416	1	sp|Q9CQ06|RM24_MOUSE	 	 	 	 	22.2	216	24944	39S ribosomal protein L24, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl24 PE=1 SV=1	9	9	1.000	5	4	5	4	5.000	4.000	5	297371.228514	271505.728516	316656.234375	315669.273438	306092.55273500003	304835.392577	316848.82617099996	334967.507811	298830.58203100006	322483.214843	7988.606932999999	4	148692.398437	150474.640625	175406.192383	196455.562501	177542.222658	153165.63769499998	167307.190429	165848.026367	164886.064941	148789.005859	3847.545654
5417	1	sp|Q9CQ10|CHMP3_MOUSE	 	 	 	 	54.0	224	25219	Charged multivesicular body protein 3 OS=Mus musculus OX=10090 GN=Chmp3 PE=1 SV=3	17	17	1.000	9	8	9	8	9.000	8.000	9	719085.876954	629486.097658	736952.629883	806595.256835	722626.655274	708053.453125	769132.052734	723838.7343740001	705121.249024	624787.361331	23395.889892	8	1611732.0529780001	1635083.587892	1817857.1936040004	1871035.56128	1908810.996093	1771262.1206059996	1719561.782714	1807487.7788090003	1738684.882813	1649761.3496090001	7697.646119
5418	1	sp|Q9CQ19|MYL9_MOUSE	 	 	sp|Q3THE2|ML12B_MOUSE, sp|Q9CQ19|MYL9_MOUSE	 	83.7	172	19854	Myosin regulatory light polypeptide 9 OS=Mus musculus OX=10090 GN=Myl9 PE=1 SV=3	48	11	0.229	21	27	5	6	8.200	9.938	5	132394.092773	96114.194336	165928.011719	149621.396484	154540.207031	128508.07129	147185.518554	126969.444336	160692.310546	119404.844727	150.0	6	742282.6633309999	575722.4719240001	740726.0180670001	750454.3837889999	790009.1010750001	608897.9594719999	663610.940429	666135.8425289999	801244.0390630001	658129.058106	9611.585938
5419	1	sp|Q9CQ20|M1IP1_MOUSE	 	 	 	 	24.7	182	20356	Mid1-interacting protein 1 OS=Mus musculus OX=10090 GN=Mid1ip1 PE=1 SV=1	4	4	1.000	2	2	2	2	2.000	2.000	2	43167.489258	37239.050781	53434.273438000004	46401.778320000005	49341.234375	50132.256836	45023.886719	46515.044922	49283.428711	35606.359375	150.0	2	275709.830322	235675.386719	246481.412598	322926.1875	263454.888672	232820.63378899998	272525.212891	265323.94043	225613.90918	250362.764648	13582.553711000002
5420	1	sp|Q9CQ21|MCTS2_MOUSE	 	 	sp|Q9CQ21|MCTS2_MOUSE, sp|Q9DB27|MCTS1_MOUSE	 	42.0	181	20437	Malignant T-cell-amplified sequence 2 OS=Mus musculus OX=10090 GN=Mcts2 PE=1 SV=1	9	2	0.222	4	5	1	1	1.300	1.333	1	1879.227173	2172.987305	1440.151245	3730.563965	3840.960205	2960.365723	2141.622314	3271.713135	3579.9658200000003	2157.891357	150.0	1	25374.298828	25016.185547	23404.216797	21225.058594	25945.097656	23106.683594	24171.105469	26512.732422	27886.878906	27038.794922000005	150.0
5421	1	sp|Q9CQ22|LTOR1_MOUSE	 	 	 	 	67.7	161	17749	Ragulator complex protein LAMTOR1 OS=Mus musculus OX=10090 GN=Lamtor1 PE=1 SV=1	13	13	1.000	8	5	8	5	8.000	5.000	8	506468.655274	501967.23583799996	562802.977538	594887.61621	588863.1445309999	553520.642579	566674.638671	560702.319826	558541.237304	597680.523438	23279.567078	5	686378.500001	613883.4492190001	832383.195312	826441.169922	799784.8710940001	720111.90625	797264.3398440001	805785.056641	785792.992188	717754.658203	20880.281738
5422	1	sp|Q9CQ25|MZT2_MOUSE	 	 	 	 	22.0	159	16524	Mitotic-spindle organizing protein 2 OS=Mus musculus OX=10090 GN=Mzt2 PE=1 SV=1	2	2	1.000	2	0	2	0	2.000	0.000	2	66639.302734	67316.246094	72595.03125	77449.197266	71007.453125	66926.039063	73005.494141	72558.08789	88870.949219	85320.261718	1753.797241	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5423	1	sp|Q9CQ26|STABP_MOUSE	 	 	 	 	35.6	424	48513	STAM-binding protein OS=Mus musculus OX=10090 GN=Stambp PE=1 SV=1	20	20	1.000	12	8	12	8	12.000	8.000	12	635833.5727540001	588075.532228	700803.8339850002	722659.457031	697509.860352	677530.219727	707940.1054700001	664821.7197280001	686047.541991	642257.936524	24486.456299	8	1478010.343751	1369211.5390619999	1528971.359375	1692346.359375	1700875.4765619999	1529649.4492179998	1625885.8984380001	1602344.6015630001	1600609.160156	1458910.2304679998	36591.639648
5424	1	sp|Q9CQ40|RM49_MOUSE	 	 	 	 	22.3	166	19133	39S ribosomal protein L49, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl49 PE=1 SV=1	5	5	1.000	1	4	1	4	1.000	4.000	1	150.0	7090.281738	7254.027344	10715.646484	4337.636719	4663.599609000001	6542.63623	7785.72168	150.0	8175.483887	150.0	4	968192.795898	890418.7700199999	1059728.3671880001	1119417.1484380001	1122890.069092	1051987.1171880001	1148993.509766	1123429.8125	1028358.357911	1052418.1640630001	15722.549805
5425	1	sp|Q9CQ43|DUT_MOUSE	 	 	 	 	40.1	162	17384	Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Mus musculus OX=10090 GN=Dut PE=1 SV=1	9	9	1.000	4	5	4	5	4.000	5.000	4	122654.69824299999	118198.692383	138769.41308499998	139511.087891	133001.66259599998	137498.469238	148066.577148	148343.998046	144482.789551	142241.778808	150.0	5	216521.344239	223826.77197300002	298132.769775	291480.68212899996	287481.28759799997	279049.555664	312282.76367099996	277947.889649	306782.26464899996	288641.829103	4581.614746
5426	1	sp|Q9CQ45|NENF_MOUSE	 	 	 	 	57.9	171	18904	Neudesin OS=Mus musculus OX=10090 GN=Nenf PE=1 SV=1	11	11	1.000	4	7	4	7	4.000	7.000	4	302710.681642	298892.130859	364715.65429700003	351426.425781	379881.54882799997	355726.68554700003	367474.339844	364411.00195299997	341184.79297	337553.027344	2477.05127	7	666893.554688	638960.0488270001	754819.976562	798814.9570320001	791113.7148450001	656558.7460940001	758666.9726580001	737130.769531	712041.882814	677417.757812	2356.395752
5427	1	sp|Q9CQ48|NUDC2_MOUSE	 	 	 	 	77.7	157	17660	NudC domain-containing protein 2 OS=Mus musculus OX=10090 GN=Nudcd2 PE=1 SV=1	20	20	1.000	9	11	9	11	9.000	11.000	9	508978.203124	503763.357911	604778.793457	615153.512696	585589.777831	571365.714844	584317.893555	584611.7290030001	603190.439942	565441.173829	14612.999024	11	331691.253907	319527.99877899996	409391.086669	427325.915526	410079.325683	355055.9746080001	413785.50439400005	418241.32788	429543.658936	390732.459961	150.0
5428	1	sp|Q9CQ49|NCBP2_MOUSE	 	 	 	 	41.0	156	18017	Nuclear cap-binding protein subunit 2 OS=Mus musculus OX=10090 GN=Ncbp2 PE=1 SV=1	11	11	1.000	5	6	5	6	5.000	6.000	5	248841.253906	230418.763672	268302.09961000003	316025.904297	275007.46875	271688.32617200003	277522.86523500003	248292.011719	298669.36523500003	252254.636719	7062.603271	6	476970.68945299997	487135.0625	538646.105468	638571.6123050001	602847.155274	564908.095704	527311.438477	463862.287598	566517.541016	500660.922852	150.0
5429	1	sp|Q9CQ54|NDUC2_MOUSE	 	 	 	 	56.7	120	14164	NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus OX=10090 GN=Ndufc2 PE=1 SV=1	43	43	1.000	23	20	23	20	23.000	20.000	23	5312864.408201999	4966934.314452999	6255890.716798001	6515272.1523440005	6009498.898438	6508687.066407	6887983.05664	6370513.646485	6041643.9414059995	6442814.771485	217556.96826100003	20	24970082.203675	24337254.254395004	31182240.239502	29441657.87622	28736577.740234002	28439329.400392	33413809.617066	29499588.271728996	27495597.916015998	29715892.289794	955966.0512699999
5430	1	sp|Q9CQ56|USE1_MOUSE	 	 	 	 	13.3	270	30593	Vesicle transport protein USE1 OS=Mus musculus OX=10090 GN=Use1 PE=1 SV=1	5	5	1.000	4	1	4	1	4.000	1.000	4	125988.513673	114045.76855499999	109451.948243	134292.36523400003	127674.738281	127036.217774	116297.711914	130648.597656	121655.61084000001	121645.554688	1787.0532230000001	1	32169.886719	31088.742188	29218.599608999997	36407.339844	36584.503906	28888.470702999995	31315.039062	29624.802733999997	29720.734375	28261.4375	150.0
5431	1	sp|Q9CQ60|6PGL_MOUSE	 	 	 	 	68.5	257	27254	6-phosphogluconolactonase OS=Mus musculus OX=10090 GN=Pgls PE=1 SV=1	41	41	1.000	16	25	16	25	16.000	25.000	16	1962715.947755	1948328.2761239999	2083651.8125	2405272.1069329996	2295856.291503	2182443.8703599996	2214533.675782	2159232.596802	2165879.5751960003	2188912.0659189997	69433.151123	25	4545097.641116001	4457045.372071	5046375.430666001	5319903.7060549995	5251956.593261	4728701.695313001	5082866.549316	4876319.654297001	4918044.871095	4768825.138428	31561.597046000003
